"ID";"LATITUDE";"LIBELLE";"LONGITUDE";"COLLECTIVITE_ID";"QUARTIER_ID"
515;0;"SEO LEFF";0;64;0
516;0;"SOKANO";0;64;0
517;0;"THIAKHAR";0;64;0
518;0;"THIATHIAO";0;64;0
519;0;"WAKHALDIAM 3";0;64;0
520;0;"DANKH SENE";0;65;0
521;0;"DAROU SALAM GALLE";0;65;0
522;0;"MBAPPE";0;65;0
523;0;"NDIOGOP DIOP";0;65;0
524;0;"NGUEYE NGUEYE";0;65;0
525;0;"THIAKH";0;65;0
526;0;"THIEYE";0;65;0
527;0;"C.E.M.";0;66;0
528;0;"CEM NDIOURBEL TOCK";0;66;0
529;0;"ECOLE BASSIROU MBACKE";0;66;0
530;0;"ECOLE FRANCO ARABE LONKINE";0;66;0
531;0;"ECOLE KEUR BAYE LAYE GAYE";0;66;0
532;0;"ECOLE KEUR CHEIKH 2";0;66;0
533;0;"ECOLE KEUR YELLI";0;66;0
534;0;"ECOLE MAME DIARRA";0;66;0
535;0;"ECOLE MASSOURANG SOURANG";0;66;0
536;0;"ECOLE MBAKHANE";0;66;0
537;0;"ECOLE MERINA SORAH";0;66;0
538;0;"ECOLE MERINA TIBO";0;66;0
539;0;"ECOLE NDAYANE (MBANG FAYE)";0;66;0
540;0;"ECOLE NDIODIONE";0;66;0
541;0;"ECOLE NDOBA FAYE";0;66;0
542;0;"ECOLE NEUVE (ALGOR DIOUM)";0;66;0
543;0;"ECOLE NGOR SENE";0;66;0
544;0;"ECOLE SERIGNE MBAYE SARR";0;66;0
545;0;"ECOLE SESSENE";0;66;0
546;0;"ECOLE TOUBA NDIAREME";0;66;0
547;0;"LYCEE CHEIKH MOUHAMADOU M. MBACKE";0;66;0
548;0;"NGOUYE";0;66;0
549;0;"ECOLE TAIBA KALOM";0;67;0
550;0;"GADE ESCALE";0;67;0
551;0;"MOUSLADJI 1";0;67;0
552;0;"NDOUGOUBENE";0;67;0
553;0;"ECOLE DE TAWA";0;68;0
554;0;"ECOLE KEUR ALLA NIANG";0;68;0
555;0;"ECOLE TEIGNE TEIGNE";0;68;0
556;0;"GADE KHAPSOU";0;68;0
557;0;"KEUR NGALGOU";0;68;0
558;0;"NGANKAL OUOLOF";0;68;0
559;0;"NGHAWAW";0;68;0
560;0;"PALLENE";0;68;0
561;0;"PEO FALL";0;68;0
562;0;"COKY GOUYE";0;69;0
563;0;"DAGA";0;69;0
564;0;"DAROU DIA";0;69;0
565;0;"DIONGO";0;69;0
566;0;"ECOLE TAIBA SANTHIE 1";0;69;0
567;0;"LAYABE";0;69;0
568;0;"LOUMENE";0;69;0
569;0;"MERINA SYLL";0;69;0
570;0;"NDIATACK";0;69;0
571;0;"NDIMBE";0;69;0
572;0;"NDINDY";0;69;0
573;0;"NGHAYE";0;69;0
574;0;"TAIBA NDIAGNE 1";0;69;0
575;0;"DAKAR MBAYARD";0;70;0
576;0;"ECOLE ARABE NDOULO PEULH";0;70;0
577;0;"ECOLE MBEYE WOKANE";0;70;0
578;0;"KHOKHE NGADIAGA";0;70;0
579;0;"KHOULE";0;70;0
580;0;"MBAYENE";0;70;0
581;0;"MERINA THIAKHO";0;70;0
582;0;"NDIOUFFENE WOKANE";0;70;0
583;0;"NDOULO";0;70;0
584;0;"NGOUNDJODJE";0;70;0
585;0;"NIANGHE";0;70;0
586;0;"TAYRE OUOLOF";0;70;0
587;0;"THIOUTHIE WOKANE";0;70;0
588;0;"CITE OUVRIERE SEIB";0;71;0
589;0;"DIOMKHEL";0;71;0
590;0;"DOMB";0;71;0
591;0;"ECOLE BOUNDOU";0;71;0
592;0;"FINTEL DJIGATE";0;71;0
593;0;"FINTEL SOMB";0;71;0
594;0;"KADAM";0;71;0
595;0;"KEUR GANE";0;71;0
596;0;"LAGNAR GOUMACK";0;71;0
597;0;"NDIABAYE";0;71;0
598;0;"NDIANDE";0;71;0
599;0;"NDIETTE NGOHE";0;71;0
600;0;"NDJISSE";0;71;0
601;0;"NDOFFENE ECOLE";0;71;0
602;0;"TOCK NGOL";0;71;0
603;0;"DAROU SAMBE";0;72;0
604;0;"DIAKAEL DIGUE";0;72;0
605;0;"ECOLE DABEL BARA";0;72;0
606;0;"ECOLE SAMBE PEULH 1";0;72;0
607;0;"GAPPO";0;72;0
608;0;"KHABANE";0;72;0
609;0;"KHODJIL MBOSSEKH";0;72;0
610;0;"NDIONAYE";0;72;0
611;0;"PATTAR";0;72;0
612;0;"SAMBE NGUINTH";0;72;0
613;0;"SAMBE PEULH 2";0;72;0
614;0;"SASSE";0;72;0
615;0;"THIOBE OUOLOF";0;72;0
616;0;"DAROU MBAYE";0;73;0
617;0;"ECOLE MBAMBE";0;73;0
618;0;"ECOLE NDIETTE";0;73;0
619;0;"ECOLE THIALY";0;73;0
620;0;"GNINGUENE";0;73;0
621;0;"MBARASSANE";0;73;0
622;0;"NDIA LAPPE";0;73;0
623;0;"NDIAMBOUTY";0;73;0
624;0;"TAIBA MOUTOUPHA";0;73;0
625;0;"THIENDIEGNE";0;73;0
626;0;"TOUBE";0;73;0
627;0;"YAMAL";0;73;0
628;0;"AFFIA MBACKE LACKRAM";0;74;0
629;0;"DOUGOUL SERERE";0;74;0
630;0;"GODAGUENE";0;74;0
631;0;"KEUR AMADOU DIOP";0;74;0
632;0;"KEUR SAKH SAKH";0;74;0
633;0;"KOBA";0;74;0
634;0;"LOUMBEL THIAO";0;74;0
635;0;"MBEYNA OUOLOF";0;74;0
636;0;"MEDE";0;74;0
637;0;"MERINA SARR";0;74;0
638;0;"NDAYANE";0;74;0
639;0;"NEBE SERERE";0;74;0
640;0;"NENE";0;74;0
641;0;"NGOLOMONE";0;74;0
642;0;"TOCKY GARE";0;74;0
643;0;"WALALANE";0;74;0
644;0;"ECOLE KALOM 1";0;75;0
645;0;"ECOLE KEUR MACTAR DIENG";0;75;0
646;0;"ECOLE MOUSLADJI 2";0;75;0
647;0;"ECOLE NDIOMPY 2";0;75;0
648;0;"LAPPE 1";0;75;0
649;0;"LAPPE 2";0;75;0
650;0;"NDIOMPY 1";0;75;0
651;0;"NDOGAL SANTHIE";0;75;0
652;0;"DARA";0;76;0
653;0;"E F A NGALAGNE";0;76;0
654;0;"ECOLE MELO FALL";0;76;0
655;0;"KANE KANE";0;76;0
656;0;"KEUR TAMSIR";0;76;0
657;0;"KONTEYENE DAPPA";0;76;0
658;0;"MBAYENE DIMB";0;76;0
659;0;"SAREME SERERE";0;76;0
660;0;"SEMBENE";0;76;0
661;0;"THIANDIGUE";0;76;0
662;0;"THISSE";0;76;0
663;0;"TOURE MBONDE";0;76;0
664;0;"BAITY PALENE";0;77;0
665;0;"DAGA DIOUF 1";0;77;0
666;0;"DALLA";0;77;0
667;0;"DEUYE SANGOU";0;77;0
668;0;"DIGANE";0;77;0
669;0;"KHOUROU MBACKE";0;77;0
670;0;"NGABOU 3";0;77;0
671;0;"THIENTHIE 3";0;77;0
672;0;"DENDEYE";0;78;0
673;0;"ECOLE NGUERANE";0;78;0
674;0;"GOUYGUI";0;78;0
675;0;"NDIOLOFFENE";0;78;0
676;0;"SAM CONTOR";0;78;0
677;0;"DAROU MBACKE";0;79;0
678;0;"DAROU NAHIM";0;79;0
679;0;"ECOLE THIALLE";0;79;0
680;0;"GOWANE FAYE";0;79;0
681;0;"MBAMBARY";0;79;0
682;0;"THIECKENE";0;79;0
683;0;"BOUSTANE MBACKE";0;80;0
684;0;"DAROU SALAM TYP";0;80;0
685;0;"ECOLE DAROU GUEYE";0;80;0
686;0;"ECOLE TAOFEKH KHAYGA";0;80;0
687;0;"MAGASIN VILLAGEOIS NASROU GRIGNEL";0;80;0
688;0;"NASROU MBACKE";0;80;0
689;0;"ECOLE GOUBE";0;81;0
690;0;"ECOLE LAMA 2";0;81;0
691;0;"FASS KAEL";0;81;0
692;0;"KAEL";0;81;0
693;0;"MAGASIN VILLAGEOIS SAM THIALLE";0;81;0
694;0;"MAGASIN VILLAGEOIS TOUBA BOBOREL";0;81;0
695;0;"MAIRIE DE KAEL";0;81;0
696;0;"MBANANY 2";0;81;0
697;0;"TOUBA KAEL";0;81;0
698;0;"BOBY MBACKE";0;82;0
699;0;"DAROU WAHAB";0;82;0
700;0;"ECOLE GUIRGNEL / MBAYENE";0;82;0
701;0;"ECOLE MADINA";0;82;0
702;0;"ECOLE NGASSAMA 1";0;82;0
703;0;"MAGASIN PUBLIC DAROU RAHMANE";0;82;0
704;0;"MAGASIN PUBLIC NDIOUROUL";0;82;0
705;0;"NDOCK 1";0;82;0
706;0;"ECOLE CHEIKH IBRA FALL";0;83;0
707;0;"ECOLE DIAMGUENE";0;83;0
708;0;"ECOLE FRANCO ARABE OMAR DIOP";0;83;0
709;0;"ECOLE MAME CHEIKH ANTA MBACKE";0;83;0
710;0;"ECOLE MAME MOR DIARRA";0;83;0
711;0;"ECOLE MATERNELLE";0;83;0
712;0;"ECOLE MBACKE KHEWAR 1";0;83;0
713;0;"ECOLE NDIAKALACK";0;83;0
714;0;"ECOLE SERIGNE BASSIROU MBACKE";0;83;0
715;0;"ECOLE SERIGNE MASSAMBA MBACKE";0;83;0
716;0;"ECOLE SOKHNA KHARY PENDA FALL";0;83;0
717;0;"FOYER DE LA FEMME";0;83;0
718;0;"DAROU RAHMANE 2";0;84;0
719;0;"KHAMNANE";0;84;0
720;0;"KHEWAR MISSIRAH";0;84;0
721;0;"LOUGOUL";0;84;0
722;0;"MBAYENE MISSIRAH";0;84;0
723;0;"MISSIRAH";0;84;0
724;0;"THIASKY";0;84;0
725;0;"BOUSTANE DIAO";0;85;0
726;0;"ECOLE DOYOLI 2";0;85;0
727;0;"KOFFA";0;85;0
728;0;"NDIOUMANE";0;85;0
729;0;"GANDIOLE";0;86;0
730;0;"GOROTTE 1";0;86;0
731;0;"MBILY";0;86;0
732;0;"NDIAGUEBE";0;86;0
733;0;"NGHAYE";0;86;0
734;0;"YASSY 1";0;86;0
735;0;"YERY";0;86;0
736;0;"BADJI";0;87;0
737;0;"BANANE WAGADOU";0;87;0
738;0;"DIABI 1";0;87;0
739;0;"GAYNA KEUR TAMSIR";0;87;0
740;0;"GUERLE OUOLOF";0;87;0
741;0;"KAMBEL";0;87;0
742;0;"MEDINA BOURLE";0;87;0
743;0;"NDIOUFENE";0;87;0
744;0;"NGARAF MBAYENE";0;87;0
745;0;"NGARAF 1";0;87;0
746;0;"SADIO";0;87;0
747;0;"SADIO MBAYARD";0;87;0
748;0;"ECOLE GOWANE SERERE";0;88;0
749;0;"ECOLE NDENDE";0;88;0
750;0;"GORETTE";0;88;0
751;0;"TAIBA THIECKENE";0;88;0
752;0;"TAINABE";0;88;0
753;0;"BAYLA";0;89;0
754;0;"BOMBALI";0;89;0
755;0;"BOUL ERI NDIOLOFENE";0;89;0
756;0;"ECOLE ELEMENTAIRE DANKI";0;89;0
757;0;"ECOLE ELEMENTAIRE NDAME";0;89;0
758;0;"SANDATOU";0;89;0
759;0;"TAIF";0;89;0
760;0;"TOUBA NABA";0;89;0
761;0;"TOUBA NGHAYE";0;89;0
762;0;"GUEBE 1";0;90;0
763;0;"KAOSSARA";0;90;0
764;0;"MBAME PEULH 1";0;90;0
765;0;"MEDINA TOURE";0;90;0
766;0;"TOUBA DIAWALDY";0;90;0
767;0;"TOUBA FALL";0;90;0
768;0;"DIAORE COUTA";0;91;0
769;0;"ECOLE KEUR MADIOP SERERE";0;91;0
770;0;"KAMADOU";0;91;0
771;0;"MAGASIN PUBLIQUE SEO TOURE";0;91;0
772;0;"NDOYENE";0;91;0
773;0;"PATHIEME 1";0;91;0
774;0;"TOUBA MBOUL";0;91;0
775;0;"AFFE";0;92;0
776;0;"ALIA";0;92;0
777;0;"BACOURA";0;92;0
778;0;"BANGATHIE";0;92;0
779;0;"BLVD KEUR NIANG X CORNICHE RTE SOLBOCK";0;92;0
780;0;"BLVD KEUR SERIGNE NIANE DIOP X CORNICHE";0;92;0
781;0;"BLVD TINDODY ANGLE ROCADE EST";0;92;0
782;0;"DAROU BOGO";0;92;0
783;0;"DAROU KARIM";0;92;0
784;0;"DAROU MARNANE AL AZAR";0;92;0
785;0;"DAROU MARNANE ARRONDISSEMENT";0;92;0
786;0;"DAROU MINAME";0;92;0
787;0;"DAROU MINAME 2";0;92;0
788;0;"DAROU RAHMANE 1";0;92;0
789;0;"KANKA";0;92;0
790;0;"KELELE";0;92;0
791;0;"KERE MBAYE";0;92;0
792;0;"KERE NDAO";0;92;0
793;0;"KEUR MACOUMBA KEBE";0;92;0
794;0;"KEUR MEDOUNE";0;92;0
795;0;"KHAIRA USINE KHOROM";0;92;0
796;0;"MARCHE DIANATOUL MAWA";0;92;0
797;0;"MAYE LANDANG";0;92;0
798;0;"NDILIKI";0;92;0
799;0;"NDINDY ABDOU";0;92;0
800;0;"POFDY";0;92;0
801;0;"SAME LAH RESIDENTS";0;92;0
802;0;"SOLBOCK";0;92;0
803;0;"TAOFEKH";0;92;0
804;0;"THIAWENE";0;92;0
805;0;"TINDODY";0;92;0
806;0;"TOUBA BELEL";0;92;0
807;0;"TOUBA BOGO";0;92;0
808;0;"TOUBA MOSQUEE KEUR BAYE LAHAD NDAMATOU";0;92;0
809;0;"UNIVERSITE TOUBA DAROU KHOUDOSS";0;92;0
810;0;"UNIVERSITE TOUBA DAROU KHOUDOSS 2";0;92;0
811;0;"UNIVERSITE TOUBA MADYANA";0;92;0
812;0;"C.E.M DIAKHAO";0;93;0
813;0;"DIAKHAO ECOLE";0;93;0
814;0;"DIAOULE ECOLE";0;94;0
815;0;"ECOLE BOOF COOP";0;94;0
816;0;"ECOLE DIAMBEYE";0;94;0
817;0;"ECOLE DIATMOURI";0;94;0
818;0;"ECOLE KEUR GUEDJI";0;94;0
819;0;"FELANE";0;94;0
820;0;"GALANGUE SERERE";0;94;0
821;0;"KORA";0;94;0
822;0;"MAROUTTE";0;94;0
823;0;"NDAGANE";0;94;0
824;0;"SABAR ECOLE";0;94;0
825;0;"SAMBAME";0;94;0
826;0;"SOMNOMADE";0;94;0
827;0;"TENE TOUBAB SERERE";0;94;0
828;0;"BICOLE";0;95;0
829;0;"DIARRERE";0;95;0
830;0;"DIOHINE";0;95;0
831;0;"ECOLE KHASSOUS";0;95;0
832;0;"ECOLE LEME";0;95;0
833;0;"ECOLE NDOUF";0;95;0
834;0;"ECOLE WANDIANA";0;95;0
835;0;"GADIACK 1";0;95;0
836;0;"GODEL";0;95;0
837;0;"KOTHIOKH";0;95;0
838;0;"LOGDIR";0;95;0
839;0;"MBASSIS ECOLE";0;95;0
840;0;"MBETITE";0;95;0
841;0;"NDOUNDOKH";0;95;0
842;0;"NGARDIAME";0;95;0
843;0;"NGODJILEME";0;95;0
844;0;"POULTOCK DIOHINE";0;95;0
845;0;"SANGHARE";0;95;0
846;0;"SOBEME";0;95;0
847;0;"ECOLE COLY SENGHOR";0;96;0
848;0;"ECOLE SINDIANEKA";0;96;0
849;0;"MAIRIE";0;96;0
850;0;"DIOP NDOFFENE";0;97;0
851;0;"DIORAL";0;97;0
852;0;"DIOUROUP";0;97;0
853;0;"DIOUROUP FAMACK";0;97;0
854;0;"DOUDAME";0;97;0
855;0;"FAYIL";0;97;0
856;0;"NDIONGOLOR";0;97;0
857;0;"NDIOUDIOUF";0;97;0
858;0;"NERANE";0;97;0
859;0;"NGOUYE";0;97;0
860;0;"SENGHOR";0;97;0
861;0;"SOWANE";0;97;0
862;0;"DJILASSE";0;98;0
863;0;"FAOYE";0;98;0
864;0;"ROH";0;98;0
865;0;"SOROBOUGOU";0;98;0
866;0;"SOUDIANE DIMLE";0;98;0
867;0;"SOUDIANE THIELEME";0;98;0
868;0;"CEM KHAR NDOFFENE DIOUF";0;99;0
869;0;"CEM THIERNO MAMADOU SALL";0;99;0
870;0;"ECOLE DIARAF THIAGOUNE NDIAYE";0;99;0
871;0;"ECOLE FAYE DALI";0;99;0
872;0;"ECOLE NGOR NDAME NDIAYE";0;99;0
873;0;"ECOLE SALIF BA";0;99;0
874;0;"BABOUCAR TOUMBOU";0;100;0
875;0;"DJILOR";0;100;0
876;0;"FIMELA";0;100;0
877;0;"KOBONGOYE 1";0;100;0
878;0;"MAR FAFACO";0;100;0
879;0;"MAR LOTHIE";0;100;0
880;0;"MBISSEL";0;100;0
881;0;"NDANGANE";0;100;0
882;0;"NDANGANE CAMPEMENT";0;100;0
883;0;"NDIEDIENG";0;100;0
884;0;"SAMBA DIA";0;100;0
885;0;"SIMAL";0;100;0
886;0;"YAYEME";0;100;0
887;0;"BOYARD";0;101;0
888;0;"ECOLE BOYARD TOCK";0;101;0
889;0;"ECOLE PUBLIQUE DACK";0;101;0
890;0;"FOUAH MBEGNARD";0;101;0
891;0;"LOUL NDOUR NDOUR";0;101;0
892;0;"LOUL SESSENE";0;101;0
893;0;"NDIAGAMBA";0;101;0
894;0;"NDIOL KHOKHANE";0;101;0
895;0;"NDIOL MA ABDOU";0;101;0
896;0;"NDIOL MANGANE";0;101;0
897;0;"NDOFF";0;101;0
898;0;"NGUESSINE";0;101;0
899;0;"NOBADANE";0;101;0
900;0;"POMBANE";0;101;0
901;0;"TOKANE SAKHOR";0;101;0
902;0;"DIAGLE";0;102;0
903;0;"ECOLE NGOULOUL SERERE";0;102;0
904;0;"MBELLACADIAO ECOLE";0;102;0
905;0;"MBOTIL COOP";0;102;0
906;0;"MBOUMA";0;102;0
907;0;"NDAYRI";0;102;0
908;0;"NDOFFANE LATIR";0;102;0
909;0;"NGOULOUL PEULH";0;102;0
910;0;"NGUIDINE SERERE";0;102;0
911;0;"OUYAL SANDE SERERE";0;102;0
912;0;"POUKHAME TOCK";0;102;0
913;0;"SAKHAO PLACE DU VILLAGE";0;102;0
914;0;"TAGDIAM";0;102;0
915;0;"THIABA";0;102;0
916;0;"BACCO MBOYTOLLE";0;103;0
917;0;"BACCO SERERE";0;103;0
918;0;"BOOF NDOYEME";0;103;0
919;0;"DAROU SALAM";0;103;0
920;0;"ECOLE BANGADJI";0;103;0
921;0;"ECOLE NDOTHIE";0;103;0
922;0;"FARARE";0;103;0
923;0;"FINTEL";0;103;0
924;0;"MBATAR";0;103;0
925;0;"NDIOB";0;103;0
926;0;"NDIOUDIOUF";0;103;0
927;0;"NDIOURBEL SINE";0;103;0
928;0;"NGALAGNE";0;103;0
929;0;"SOUMNANE";0;103;0
930;0;"THIALLE";0;103;0
931;0;"BARRY SINE";0;104;0
932;0;"DATEL";0;104;0
933;0;"DIOKOUL";0;104;0
934;0;"ECOLE KAN FRANCOIS FAYE";0;104;0
935;0;"KALOME NDOFFANE";0;104;0
936;0;"LAMBANEME";0;104;0
937;0;"MBOYENE";0;104;0
938;0;"NDOKH";0;104;0
939;0;"NGALAGNE KOP";0;104;0
940;0;"NGANE FISSEL";0;104;0
941;0;"NGANGARLAM";0;104;0
942;0;"NGAYOKHEME";0;104;0
943;0;"NGONINE";0;104;0
944;0;"POUDAYE";0;104;0
945;0;"SASS NDIAFADJI";0;104;0
946;0;"SOB";0;104;0
947;0;"ECOLE AMADY BARRO DIOUF";0;105;0
948;0;"ECOLE ARABE MBOLTOGNE";0;105;0
949;0;"ECOLE PUBLIQUE LANGHEME";0;105;0
950;0;"ECOLE PUBLIQUE MBAFAYE";0;105;0
951;0;"ECOLE PUBLIQUE NDIEMOU";0;105;0
952;0;"ECOLE PUBLIQUE PODOME";0;105;0
953;0;"ECOLE PUBLIQUE SAGNE FOLO";0;105;0
954;0;"ECOLE PUBLIQUE SASS MACK";0;105;0
955;0;"GODAGUENE";0;105;0
956;0;"MBANE";0;105;0
957;0;"MBOUDAYE";0;105;0
958;0;"MBOUKHOUTOUR";0;105;0
959;0;"MEME";0;105;0
960;0;"NDOSS MBADIOCK";0;105;0
961;0;"NIANIANE";0;105;0
962;0;"POUKHAME";0;105;0
963;0;"SAGNE";0;105;0
964;0;"SANGHAIE";0;105;0
965;0;"SOROKH";0;105;0
966;0;"YENGUELE";0;105;0
967;0;"ECOLE PALMARIN DIAKHANOR";0;106;0
968;0;"ECOLE PALMARIN FACAO";0;106;0
969;0;"ECOLE PUBLIQUE DJIFFERE";0;106;0
970;0;"PALMARIN FACAO";0;106;0
971;0;"PALMARIN NGALLOU";0;106;0
972;0;"DIADIAKH";0;107;0
973;0;"DIANDOUME";0;107;0
974;0;"DIANE";0;107;0
975;0;"ECOLE NDIONE THIOGOME";0;107;0
976;0;"ECOLE NGARY MADAME NDIAYE";0;107;0
977;0;"ECOLE PUBLIQUE BACK";0;107;0
978;0;"ECOLE PUBLIQUE MBAKHANE";0;107;0
979;0;"ECOLE PUBLIQUE SOMA";0;107;0
980;0;"ECOLE SAMBA TOUDE";0;107;0
981;0;"MAKHADJI";0;107;0
982;0;"MBADATTE";0;107;0
983;0;"MBOUL";0;107;0
984;0;"NDIAMBOUR SINE";0;107;0
985;0;"NDIDOR";0;107;0
986;0;"NDIOULBET";0;107;0
987;0;"NGALAGNE DIARAF";0;107;0
988;0;"TELLAYARGOUYE";0;107;0
989;0;"WAKHALDIAM";0;107;0
990;0;"BACOBOF";0;108;0
991;0;"GARAGE MBAMBARA TATTAGUINE";0;108;0
992;0;"KAMIACK";0;108;0
993;0;"KEUR MANGARI";0;108;0
994;0;"KHONDIOGNE";0;108;0
995;0;"MBEDAP";0;108;0
996;0;"MBELLONGOUTE";0;108;0
997;0;"NAKHAMAYE";0;108;0
998;0;"NDIOSMONE";0;108;0
999;0;"NDOFFANE";0;108;0
